DATE_TIME,Parker release (cfs),Colorado River above Imperial Dam -- USGS Provisional Data flow cfs (SDI=4958),CRIT Final Order,CRIT DIVERSION,Dif,PVID Final Order,PVID DIVERSION,Dif,CRIR - Total Return flow cfs ,PVID Return Flows above Taylor Ferry-return flow cfs ,PVID Return Flows below Taylor Ferry return flow cfs 
20190413,12003,9940,950,962,12,1100,1140,40,370,50.05,453.76
20190414,12306,8370,965,945,-20,980,937,-43,370,40.42,438.42
20190415,12408,10000,993,978,-15,1230,1290,60,377,42.4,407.21
20190416,12202,10300,1035,986,-49,1220,1340,120,375,50.07,395.52
20190417,12696,10600,1039,945,-94,1280,1290,10,372,26.04,424.07
20190418,6496,10300,989,972,-17,1350,1300,-50,374,69.01,437.95
20190419,12302,10000,1085,1050,-35,1260,1200,-60,390,51.63,437.61
20190420,12005,9120,1219,1030,-189,1600,1160,-440,384,42.02,407.56
20190421,12893,7900,1075,1020,-55,860,909,49,377,50.66,448.8
20190422,12541,9860,1096,981,-115,1400,1150,-250,372,63.23,464.58
20190423,12476,9850,925,877,-48,1140,1130,-10,360,38.19,422.11
20190424,12033,10500,995,924,-71,1200,1160,-40,368,39.11,435.07
20190425,7993,10900,1015,991,-24,1450,1510,60,385,15.97,418.89
20190426,14100,10800,980,902,-78,1550,1510,-40,368,36.13,400.58
20190427,13598,9350,857,834,-23,1500,1470,-30,353,39.79,481.86
20190428,12518,8330,920,827,-93,1220,1170,-50,345,70.93,461.62
20190429,13002,10600,1028,902,-126,1270,1290,20,367,88.73,453.57
20190430,13102,10900,1105,998,-107,1300,1370,70,377,52.49,452.52
20190501,13003,10600,1148,1050,-98,1330,1420,90,388,48.15,474.41
20190502,11011,10900,1179,1100,-79,1380,1390,10,392,36.45,441.71
20190503,12017,11000,1071,1050,-21,1460,1410,-50,387,49.74,441.44
20190504,9997,10400,1100,1020,-80,1195,1230,35,377,57.82,449.33
20190505,10005,9750,984,902,-82,1050,1100,50,358,41.1,478.02
20190506,11498,10200,1065,984,-81,1500,1440,-60,376,39.92,462.76
20190507,13201,9630,1114,1040,-74,1305,1340,35,390,48.81,487.6
20190508,11898,9050,1008,979,-29,1220,1230,10,378,70.01,475.22
20190509,4803,9660,981,929,-52,1300,1340,40,378,54.23,463.34
20190510,13813,10200,990,878,-112,1350,1390,40,364,36.06,454.11
20190511,12999,8990,1005,927,-78,1270,1320,50,362,31.39,470.17
20190512,12795,8030,1133,1040,-93,1050,1080,30,383,29.34,484.72
20190513,11601,9980,1360,1230,-130,1400,1460,60,420,47.45,460.95
20190514,12612,10600,1318,1290,-28,1430,1500,70,433,30.83,440.51
20190515,13342,10600,1422,1320,-102,1600,1540,-60,436,46.42,438.23
20190516,8492,10100,1318,1240,-78,1600,1520,-80,422,59.08,434.25
20190517,12693,10000,1275,1200,-75,1500,1510,10,410,60.36,456.52
20190518,11820,8900,1242,1210,-32,1480,1430,-50,416,35.53,482.89
20190519,10990,8960,1164,1130,-34,1160,1080,-80,403,37.95,520.04
20190520,12000,9700,1054,1010,-44,1400,1420,20,388,48.87,501.05
20190521,11803,10000,1277,1160,-117,1600,1580,-20,409,48.23,492.47
20190522,9807,9370,1340,1270,-70,1550,1520,-30,425,50.65,502.21
20190523,4999,9540,1395,1310,-85,1520,1590,70,427,43.63,514.4
20190524,12296,9590,1360,1300,-60,1500,1610,110,426,56.27,533.75
20190525,12597,7670,1360,1300,-60,1225,1280,55,429,45.73,491.5
20190526,12701,6610,1249,1180,-69,1200,1040,-160,410,40.26,532.53
20190527,12505,9010,1152,1060,-92,1100,1140,40,395,42.63,533.24
20190528,10510,9920,1163,1050,-113,1440,1340,-100,386,38.65,493.58
20190529,11389,10200,1142,1080,-62,1550,1560,10,409,32.41,463.52
20190530,6997,10200,1150,1020,-130,1530,1570,40,384,49.77,450.56
20190531,13091,9270,1134,1020,-114,1550,1570,20,377,33.48,487.96
20190601,12712,8290,1130,1050,-80,1400,1470,70,385,60.07,460.24
20190602,12892,7870,1030,1000,-30,1240,1190,-50,375,48.43,524.39
20190603,11201,9500,1244,1130,-114,1520,1490,-30,398,28.45,510.07
20190604,12400,9460,1361,1240,-121,1700,1620,-80,415,23.9,458.15
20190605,12599,10300,1319,1220,-99,1510,1570,60,413,61.57,445.35
20190606,8495,10400,1360,1260,-100,1820,1670,-150,418,46.53,476.51
20190607,12999,10200,1277,1210,-67,1660,1650,-10,410,44.09,494.38
20190608,12679,9140,1230,1110,-120,1580,1490,-90,396,43.4,478.09
20190609,11695,8400,300,340,40,1410,1330,-80,262,31.73,512.09
20190610,13995,10000,300,310,10,1400,1490,90,255,31.47,510.3
20190611,13996,10600,550,492,-58,1420,1430,10,288,49.32,515.86
20190612,13505,10500,600,751,151,1460,1460,0,336,35.58,528.8
20190613,10008,10600,1400,1110,-290,1800,1770,-30,394,20.98,535.53
20190614,14404,10600,1500,1430,-70,1600,1670,70,455,31.79,511.59
20190615,11998,10000,1400,1450,50,1450,1470,20,467,21.78,528.93
20190616,13095,9950,1399,1360,-39,1200,1230,30,453,28.07,549.58
20190617,11381,10200,1382,1370,-12,1300,1370,70,450,39.29,549.54
20190618,10796,10500,1482,1440,-42,1480,1510,30,452,39.05,518.33
20190619,12195,10200,1456,1460,4,1630,1590,-40,452,33.5,494.66
20190620,5400,9720,1300,1370,70,1680,1700,20,438,26.65,547.05
20190621,12192,9350,1480,1460,-20,1660,1810,150,452,15.05,500.25
20190622,12607,7910,1443,1450,7,1750,1670,-80,459,37.58,508.57
20190623,12901,6550,1445,1380,-65,1510,1480,-30,441,35.09,504.17
20190624,12798,8850,1469,1400,-69,1620,1570,-50,442,46.64,485.52
20190625,13708,9800,1465,1410,-55,1700,1630,-70,459,49.51,479.59
20190626,13896,9910,1471,1430,-41,1820,1690,-130,451,27.26,531.98
20190627,6602,10200,1490,1430,-60,1840,1780,-60,457,23.42,514.95
20190628,13898,9600,1430,1380,-50,1860,1630,-230,444,22.32,589.48
20190629,12301,8570,1450,1430,-20,1650,1490,-160,451,29.29,565.17
20190630,12010,7450,1370,1320,-50,1360,1340,-20,444,31.73,528.35
20190701,12396,9430,1458,1380,-78,1580,1510,-70,449,24.31,588.72
20190702,12488,9770,1359,1300,-59,1680,1650,-30,427,23.73,554.5
20190703,13601,9580,1410,1280,-130,1800,1910,110,422,48.97,537.43
20190704,6398,9480,1440,1410,-30,1900,1980,80,443,31.78,508.57
20190705,12998,9440,1325,1290,-35,2000,1830,-170,424,33.83,492.68
20190706,13003,8760,1376,1320,-56,1700,1730,30,428,40.47,523.25
20190707,12894,7610,1300,1260,-40,1450,1480,30,418,44.16,547.96
20190708,13689,8900,1348,1230,-118,1630,1660,30,414,34.85,571.7
20190709,13299,9690,1413,1350,-63,1720,1600,-120,435,56.7,610.2
20190710,13397,10000,1480,1400,-80,1830,1770,-60,445,54.51,568.05
20190711,7401,10500,1340,1310,-30,1760,1740,-20,430,59.59,544.8
20190712,13405,10400,1261,1220,-41,1720,1820,100,414,52.6,567.98
20190713,12304,8800,1183,1150,-33,1700,1910,210,406,29.09,581.07
20190714,12911,7770,1230,1120,-110,1680,1770,90,400,38.12,588.82
20190715,12417,9550,1304,1200,-104,1720,1670,-50,412,40.33,568.51
20190716,13712,10100,1421,1350,-71,1650,1630,-20,451,24.42,554.72
20190717,14100,10600,1386,1340,-46,1820,1840,20,434,41.62,511.78
20190718,9994,10800,1366,1310,-56,1850,1790,-60,441,39,529.92
20190719,13498,10300,1319,1300,-19,1780,1760,-20,429,53.45,547.61
20190720,12496,8990,1233,1180,-53,1640,1590,-50,405,36.37,519.82
20190721,12202,8860,1319,1240,-79,1550,1500,-50,420,34.95,537.7
20190722,12298,10000,1324,1250,-74,1680,1670,-10,418,30.48,522.75
20190723,12708,10500,1356,1310,-46,1700,1720,20,432,27.41,526.02
20190724,12212,9970,1367,1290,-77,1790,1860,70,425,43.55,543.34
20190725,8028,9940,1390,1350,-40,1830,1700,-130,434,54.75,589.9
20190726,11490,9890,1424,1370,-54,1820,1800,-20,442,20.77,520.19
20190727,11699,9170,1390,1340,-50,1830,1910,80,436,31.79,495.7
20190728,11597,7960,1260,1200,-60,1700,1590,-110,411,54.22,540.33
20190729,10801,9120,1270,1230,-40,1620,1520,-100,424,47.89,560.24
20190730,11410,9230,1271,1250,-21,1640,1600,-40,420,37.25,536.42
20190731,11486,9210,1358,1300,-58,1740,1640,-100,425,34.02,537.47
20190801,6815,9010,1340,1270,-70,1660,1660,0,422,23.02,518.46
20190802,11809,8850,1380,1310,-70,1700,1660,-40,430,21.26,547.36
20190803,11407,8210,1321,1290,-31,1580,1540,-40,428,35.45,578.98
20190804,11400,6620,1244,1200,-44,1380,1450,70,414,39.15,562.88
20190805,11493,8610,1244,1230,-14,1540,1530,-10,419,25.61,563.53
20190806,11597,8800,1280,1210,-70,1680,1720,40,415,40.22,588.48
20190807,12800,9090,1250,1270,20,1700,1750,50,430,48.01,582.88
20190808,7807,9190,1200,1160,-40,1650,1750,100,409,56.71,575.27
20190809,10198,9190,1277,1190,-87,1670,1660,-10,418,32.64,581.54
20190810,9214,8550,1203,1130,-73,1600,1520,-80,400,28.95,634.32
20190811,9409,8060,1129,1100,-29,1460,1460,0,390,31.36,634.59
20190812,10309,8310,1189,1120,-69,1630,1620,-10,396,42.1,598.74
20190813,11120,7940,1171,1150,-21,1640,1580,-60,399,37.63,607.12
20190814,12003,7830,1325,1210,-115,1710,1690,-20,413,34.21,624.7
20190815,6810,8230,1333,1260,-73,1680,1670,-10,421,19.01,662.69
20190816,12302,8920,1375,1310,-65,1660,1600,-60,437,46.9,632.52
20190817,10702,7740,1325,1280,-45,1650,1560,-90,423,39.8,647.96
20190818,10898,7060,1200,1150,-50,1200,1170,-30,400,52.43,630.04
20190819,11000,8510,1300,1060,-240,1370,1360,-10,387,30.63,579.37
20190820,11000,8800,1261,1150,-111,1480,1430,-50,405,48.55,552.66
20190821,11004,8590,1224,1170,-54,1690,1710,20,411,63.11,543.01
20190822,6513,8330,1300,1190,-110,1920,1790,-130,420,36.43,521.67
20190823,11693,8690,1250,1180,-70,1860,1960,100,406,24.8,540.15
20190824,10917,7820,1276,1180,-96,1970,1770,-200,411,33.6,514.16
20190825,11096,6940,1225,1180,-45,1610,1500,-110,409,30.21,543.56
20190826,10817,8470,1281,1220,-61,1680,1560,-120,415,34.43,561.91
20190827,10903,8690,1319,1260,-59,1580,1530,-50,422,30.94,563.86
20190828,11185,8450,1309,1260,-49,1700,1650,-50,421,44.63,579.06
20190829,5711,8630,1250,1180,-70,1690,1750,60,414,26.18,566.36
20190830,10703,8190,1140,1100,-40,1600,1650,50,398,42.57,591.26
20190831,9997,7420,1025,1010,-15,1550,1500,-50,378,53.77,570.78
20190901,9597,6670,780,764,-16,1200,1210,10,336,50.33,636.91
20190902,9603,8150,600,599,-1,1500,1470,-30,327,41.31,615.59
20190903,9499,8250,690,609,-81,1520,1490,-30,318,30.32,584.81
20190904,8816,8590,650,591,-59,1880,1780,-100,325,46.07,579.21
20190905,3691,8180,690,650,-40,1870,1890,20,316,23.12,611.46
20190906,12110,7760,763,709,-54,1920,1820,-100,327,38.12,593.59
20190907,10792,6800,950,850,-100,1720,1730,10,353,27.45,600.87
20190908,9405,5690,860,832,-28,1500,1200,-300,352,62.38,646.7
20190909,10999,8150,950,882,-68,1400,1350,-50,355,52.66,606.18
20190910,11003,8680,1070,918,-152,1580,1560,-20,363,57.92,607.28
20190911,11001,8260,1000,905,-95,1750,1680,-70,359,55.37,630.84
20190912,5989,8710,960,894,-66,1740,1720,-20,370,45.97,585.47
20190913,8508,8960,964,891,-73,1620,1600,-20,360,40.9,646.27
20190914,8000,7640,990,935,-55,1530,1510,-20,373,22.05,611.16
20190915,10603,5840,987,891,-96,950,1210,260,362,57.7,585.06
20190916,10504,7690,764,772,8,1660,1480,-180,340,50.26,592.99
20190917,10606,6900,917,823,-94,1540,1490,-50,350,45.23,632.77
20190918,9204,8100,927,859,-68,1520,1440,-80,373,46.68,641.03
20190919,4996,8550,889,806,-83,1480,1450,-30,346,46.79,668.34
20190920,8502,8600,850,799,-51,1640,1630,-10,345,35.07,617.2
20190921,10103,7120,744,731,-13,1460,1490,30,331,34.36,667.88
20190922,9105,6300,724,664,-60,1150,1140,-10,318,79.27,644.49
20190923,9196,7290,767,697,-70,1240,1250,10,323,60.17,618.75
20190924,7806,7510,573,534,-39,1400,1450,50,300,51.58,589.23
20190925,6618,8170,361,328,-33,1440,1410,-30,268,51.587,589.23
20190926,2900,7290,200,186,-14,1440,1310,-130,238,34.98,601.06
20190927,7505,7010,150,65,-85,1200,1140,-60,226,51,563.81
20190928,7412,6120,76,0,-76,1060,1040,-20,222,28.87,554.27
20190929,7799,4620,900,0,-900,980,943,-37,209,24.87,564.61
20190930,7300,6210,187,130,-57,1180,1090,-90,224,27.12,569.78
20191001,6097,6880,276,242,-34,1350,1370,20,243,31.32,641.51
20191002,5397,6810,290,332,42,1425,1380,-45,258,44.22,645.27
20191003,6014,6760,430,428,-2,1270,1240,-30,274,35.52,654.38
20191004,9303,6510,618,537,-81,1250,1270,20,300,49.85,643.72
20191005,8490,5190,560,503,-57,1050,1030,-20,307,50.31,648.33
20191006,8000,5720,418,404,-14,950,955,5,276,42.08,627.63
20191007,7509,6730,455,412,-43,1060,1030,-30,275,61.89,615.31
20191008,6795,7780,390,368,-22,1120,1070,-50,273,61.23,606.62
20191009,7014,7760,504,462,-42,970,993,23,292,48.5,591.33
20191010,3491,6980,565,497,-68,1000,1070,70,288,62.22,552.85
20191011,7697,6530,419,399,-20,1050,1040,-10,276,45.48,548.9
20191012,7507,5960,340,341,1,1020,859,-161,267,45.35,554.46
20191013,7508,4860,285,313,28,790,709,-81,263,47.05,551.55
20191014,6908,6310,343,317,-26,890,881,-9,261,50.43,589.36
20191015,6990,6680,400,370,-30,960,984,24,265,31.95,565.94
20191016,6495,7040,478,498,20,950,1030,80,293,54.5,537.92
20191017,3995,6270,580,528,-52,1220,1160,-60,299,59.97,564.93
20191018,7996,6200,550,477,-73,1080,1070,-10,288,52.85,622.81
20191019,7999,5510,478,446,-32,950,929,-21,280,55.82,599.06
20191020,8692,4920,440,439,-1,780,759,-21,285,52.67,573.63
20191021,9108,6630,410,410,0,760,773,13,281,56.11,569.8
20191022,8594,7220,570,506,-64,800,817,17,292,58.06,563.51
20191023,8285,7690,591,538,-53,900,936,36,294,57.96,550.4
20191024,3298,8080,505,483,-22,980,994,14,288,58.87,550.53
20191025,7207,7510,370,459,89,1080,995,-85,282,53.4,510.96
20191026,7805,6500,460,477,17,1170,1040,-130,286,63.63,510.64
20191027,9101,5400,331,442,111,920,943,23,279,48.12,530.68
20191028,7998,6410,468,498,30,1100,949,-151,288,54.02,500.88
20191029,6796,6890,465,532,67,750,786,36,295,55.92,532.64
20191030,6302,7410,517,534,17,780,779,-1,299,55.92,532.64
20191031,2493,6990,480,522,42,780,788,8,299,50.65,524.25
20191101,7299,6250,510,527,17,820,790,-30,298,46.23,543.16
20191102,6902,5490,537,450,-87,780,839,59,285,56.65,550.78
20191103,6595,4640,570,500,-70,780,623,-157,290,63.18,544.97
20191104,5802,5890,630,513,-117,830,848,18,300,61.16,544.74
20191105,5808,6530,525,473,-52,900,996,96,291,38.17,504.17
20191106,5983,6340,538,461,-77,920,920,0,285,41.23,520.64
20191107,3006,5480,580,469,-111,850,862,12,283,52.76,519.84
20191108,7392,5400,550,402,-148,930,919,-11,274,52.76,519.84
20191109,7400,5010,550,435,-115,700,755,55,282,57.7,468.57
20191110,7786,4430,546,447,-99,750,613,-137,278,67.03,450.56
20191111,7490,6060,524,435,-89,800,874,74,279,46.17,441.24
20191112,6498,6590,410,344,-66,930,911,-19,261,72.06,483.26
20191113,5595,6930,292,282,-10,780,820,40,250,36.02,496.27
20191114,2998,6710,322,301,-21,780,776,-4,255,51.6,593.05
20191115,5999,5990,321,286,-35,650,640,-10,251,47.59,552.06
20191116,7000,4980,347,284,-63,620,572,-48,252,52.96,514.49
20191117,6993,4580,227,188,-39,480,466,-14,239,47.61,507.24
20191118,6970,5820,250,184,-66,620,583,-37,233,43.5,504.46
20191119,5504,6210,170,129,-41,420,463,43,227,61,517.61
20191120,3696,5780,80,8,-72,320,352,32,228,65.17,527.23
20191121,1790,6660,100,8,-92,250,281,31,166,54.05,530.18
20191122,2001,5860,150,83,-67,290,321,31,218,38.33,513.37
20191123,2998,4400,180,114,-66,300,348,48,225,34.26,472.34
20191124,2997,3540,148,104,-44,310,303,-7,224,33.16,447.26
20191125,5689,3730,174,121,-53,270,318,48,226,34.42,443.88
20191126,3998,3890,147,104,-43,310,332,22,223,26.2,433.51
20191127,1800,3710,66,14,-52,280,287,7,218,36.2,430.84
20191128,1796,4460,50,0,-50,300,270,-30,164,46.36,459.34
20191129,2693,5110,50,0,-50,270,221,-49,164,54.72,475.07
20191130,2889,3530,250,0,-250,180,179,-1,185,45.29,438.13
20191201,3202,3280,250,0,-250,170,229,59,178,58.78,418.53
20191202,2899,3290,100,74,-26,200,273,73,215,50.61,402.13
20191203,1793,3410,80,46,-34,290,295,5,210,48.72,436.54
20191204,1781,3660,80,9,-71,260,261,1,148,64.96,503.82
20191205,1803,3440,65,1,-64,260,282,22,151,52.72,493.88
20191206,2000,2830,65,4,-61,260,292,32,153,44.31,462.21
20191207,2501,2640,80,0,-80,250,297,47,154,55.5,464
20191208,2395,2560,250,0,-250,230,297,67,170,62.53,459.16
20191209,3107,2930,60,0,-60,320,315,-5,166,57.65,463.88
20191210,2004,3170,34,0,-34,290,286,-4,173,65.95,456.78
20191211,1779,3230,45,0,-45,300,290,-10,155,43.77,460.53
20191212,1805,3410,65,12,-53,250,296,46,204,50.09,413.33
20191213,2211,3160,29,1,-28,300,295,-5,146,44.97,409.99
20191214,2505,2720,15,0,-15,310,366,56,155,56.09,410.76
20191215,4107,2640,214,115,-99,330,343,13,221,61.71,422.55
20191216,4993,3070,238,182,-56,330,379,49,233,44.91,449
20191217,4998,3030,72,116,44,320,388,68,221,39.96,414.35
20191218,3902,3910,126,56,-70,350,389,39,211,50.77,402.5
20191219,2616,4840,292,208,-84,450,470,20,239,64.33,420.33
20191220,2896,4010,309,242,-67,520,598,78,256,45,428.47
20191221,2901,3630,272,179,-93,650,660,10,239,41,393.18
20191222,2495,3270,222,136,-86,640,668,28,229,52.09,396.86
20191223,2802,3350,106,60,-46,580,548,-32,223,75.28,446.42
20191224,2199,2640,75,2,-73,390,367,-23,160,60.21,465.62
20191225,1795,2930,75,2,-73,280,263,-17,146,56.36,447.16
20191226,1799,3150,145,87,-58,280,288,8,218,62.63,455.88
20191227,1804,3050,206,154,-52,280,272,-8,230,99.36,446.58
20191228,1798,2530,293,175,-118,290,308,18,238,75.56,394.2
20191229,1794,2230,387,284,-103,300,313,13,261,57.69,346.08
20191230,2806,2860,294,254,-40,320,359,39,252,62.63,374.38
20191231,2849,2350,300,244,-56,400,429,29,250,45.82,402.05
20200101,1992,2240,208,148,-60,300,325,25,,48.73,406.13
20200102,1794,2800,229,160,-69,350,396,46,,37.56,379.16
20200103,4710,3200,181,74,-107,490,466,-24,,36.53,396.53
20200104,6494,2990,250,0,-250,450,448,-2,,30.97,389.3
20200105,6505,2820,250,0,-250,320,336,16,,32.33,390.83
20200106,4095,4080,0,0,0,410,394,-16,,57.09,410.06
20200107,4800,4800,0,0,0,450,502,52,,35.27,426.49
20200108,3200,5000,0,0,0,500,550,50,,43.58,425.35
20200109,2003,4220,0,0,0,570,625,55,,45.02,407.14
20200110,2897,4470,0,0,0,500,470,-30,,55.36,410.09
20200111,4201,3790,0,0,0,390,382,-8,,66.85,382.77
20200112,6499,3070,0,0,0,280,268,-12,,48.45,374.97
20200113,7089,3660,0,0,0,680,640,-40,,45.17,359.48
20200114,7183,3840,0,0,0,800,781,-19,,37.92,350.3
20200115,4117,5090,0,0,0,600,627,27,,48.29,398.15
20200116,1801,5870,0,0,0,600,650,50,,60.08,390.63
20200117,2908,5810,0,0,0,680,684,4,,61.59,400.69
20200118,2996,4200,400,110,-290,550,542,-8,,39.1,414.7
20200119,6614,3280,400,283,-117,370,379,9,,24.69,402.01
20200120,6801,3890,411,296,-115,390,400,10,,44.84,360.59
20200121,7191,3880,400,273,-127,620,587,-33,,47.49,364.49
20200122,5795,5500,498,448,-50,640,653,13,,58.42,403.85
20200123,1787,5200,587,568,-19,720,697,-23,,54.96,394.66
20200124,6502,5780,706,697,-9,700,691,-9,,43.03,342.67
20200125,7194,4990,874,751,-123,680,603,-77,,34.03,355.68
20200126,6900,3860,757,724,-33,650,595,-55,,40.82,360.75
20200127,7703,4810,825,759,-66,850,813,-37,,24.98,358.29
20200128,7189,5970,972,832,-140,850,798,-52,,53.43,389.67
20200129,7510,5850,935,861,-74,880,821,-59,,42.53,405.24
20200130,2309,6060,1036,929,-107,870,842,-28,,48.67,424.72
20200131,7905,5880,940,873,-67,850,829,-21,,56.59,433.23
20200201,7503,5000,862,845,-17,680,646,-34,348,45.96,448.35
20200202,8102,4340,843,782,-61,500,537,37,409,55.55,391.96
20200203,8002,5680,780,691,-89,600,643,43,349,54.76,389.75
20200204,7599,6340,716,637,-79,700,650,-50,359,63.28,384.69
20200205,6293,6650,763,629,-134,770,664,-106,307,52.53,408.24
20200206,1998,6860,703,612,-91,680,619,-61,265,62.55,367.49
20200207,7399,6440,624,539,-85,800,791,-9,355,57.97,389.92
20200208,6900,5020,517,439,-78,760,811,51,352,47.62,401.72
20200209,6998,4140,371,336,-35,780,683,-97,285,73.68,399.76
20200210,5902,5250,400,328,-72,770,684,-86,287,84.04,430.1
20200211,3997,5760,474,399,-75,580,607,27,280,36.71,394.52
20200212,2983,6100,469,416,-53,650,572,-78,198,54.15,357.29
20200213,1793,5570,536,475,-61,840,767,-73,295,30.47,406.42
20200214,7979,4240,591,515,-76,880,698,-182,308,39.44,424.53
20200215,7788,3300,461,456,-5,600,685,85,343,46.11,425.25
20200216,8998,3700,589,517,-72,850,867,17,315,52.39,408.35
20200217,9095,5900,720,613,-107,1030,1010,-20,296,68,437.08
20200218,8595,6880,749,707,-42,1180,1160,-20,269,48.85,418.23
20200219,6490,7280,785,716,-69,1290,1120,-170,342,45.28,465.76
20200220,2708,7210,730,665,-65,1090,966,-124,305,28.26,482.46
20200221,5604,6620,711,655,-56,980,941,-39,270,29.57,495.13
20200222,8211,5200,500,492,-8,780,697,-83,391,49.14,476.33
20200223,9609,3920,450,366,-84,530,550,20,328,33.01,447.91
20200224,9901,5490,435,401,-34,740,757,17,309,52.83,402.04
20200225,9898,7080,430,356,-74,750,741,-9,318,44.92,415.06
20200226,9908,7890,400,305,-95,900,773,-127,229,42.59,406.65
20200227,2109,8540,470,399,-71,880,879,-1,249,47.51,437.92
20200228,9793,8340,550,463,-87,920,992,72,259,48.2,459.83
20200229,9303,6800,610,509,-101,880,878,-2,332,40.22,469.36
20200301,9908,5190,511,451,-60,550,661,111,266,45.91,435.5
20200302,10593,7560,502,404,-98,880,874,-6,300,29.41,438.46
20200303,9517,8220,515,439,-76,850,897,47,302,61.51,421.93
20200304,9214,8250,450,392,-58,800,918,118,253,56.23,419.35
20200305,1906,8500,525,445,-80,900,931,31,259,62.53,420.76
20200306,9602,8200,415,324,-91,900,1040,140,271,53.16,389.41
20200307,9596,6680,330,270,-60,1060,970,-90,272,77.65,407.27
