DATE_TIME,Parker release (cfs),Colorado River above Imperial Dam -- USGS Provisional Data flow cfs (SDI=4958),CRIT Final Order,CRIT DIVERSION,Dif,PVID Final Order,PVID DIVERSION,Dif,CRIT - Total Return flow cfs ,PVID Return Flows above Taylor Ferry-return flow cfs ,PVID Return Flows below Taylor Ferry return flow cfs ,Colorado River below Palo Verde Dam
2017-07-01,12392,8930,1270,1210,-60,1430,1460,30,456,45.92,512.1,9410
2017-07-02,12805,8090,1270,1220,-50,1440,1470,30,436,73.34,539.88,8970
2017-07-03,12005,9030,1321,1260,-61,1740,1690,-50,384,65.81,557.48,9560
2017-07-04,13797,9390,1347,1280,-67,1580,1610,30,432,70.07,551.39,9620
2017-07-05,11600,9580,1400,1310,-90,1770,1800,30,443,77.15,514.87,9540
2017-07-06,7393,9840,1440,1370,-70,1800,1890,90,397,51.43,506,7920
2017-07-07,12204,9350,1329,1350,21,1890,1820,-70,424,77.92,527.35,5680
2017-07-08,12495,8150,1349,1310,-39,1725,1660,-65,416,68.74,503.3,8850
2017-07-09,12213,7260,1249,1210,-39,1375,1390,15,439,56.78,502.79,9450
2017-07-10,12391,8670,1239,1180,-59,1510,1550,40,426,69.51,501.16,9220
2017-07-11,12390,9100,1184,1140,-44,1600,1630,30,485,43.79,485.94,9270
2017-07-12,9902,9500,1172,1110,-62,1740,1750,10,461,60.44,476.15,9160
2017-07-13,6704,9560,1220,1140,-80,1760,1860,100,405,62.06,493.92,7040
2017-07-14,11518,9530,1435,1330,-105,1865,1890,25,451,74.86,553.18,5150
2017-07-15,11504,7840,1220,1180,-40,1605,1750,145,437,68.78,563.88,8120
2017-07-16,12009,6620,1151,1160,9,1451,1550,99,422,79.3,577.26,8570
2017-07-17,11788,8130,1221,1180,-41,1525,1560,35,425,75.98,524.37,9050
2017-07-18,13002,9340,1275,1250,-25,1700,1650,-50,494,51.18,511.58,8910
2017-07-19,11820,9510,1414,1350,-64,1600,1570,-30,513,104.61,500.59,9650
2017-07-20,7008,9480,1355,1330,-25,1400,1430,30,478,68.05,485.65,8870
2017-07-21,9996,8940,1340,1290,-50,1400,1410,10,454,80.62,490.7,5790
2017-07-22,11298,8700,1433,1350,-83,1580,1440,-140,444,64.38,478.79,7280
2017-07-23,11504,7470,1381,1320,-61,1150,1240,90,447,60.57,515.37,8580
2017-07-24,9497,8120,1200,1210,10,1325,1360,35,410,41.54,499.52,8850
2017-07-25,8000,8440,1067,1020,-47,1295,1280,-15,402,72.13,518.22,7400
2017-07-26,8015,8980,1102,1080,-22,1430,1410,-20,395,46.53,503.8,6120
2017-07-27,7789,7980,1096,1100,4,1680,1680,0,382,58.12,532.52,5340
2017-07-28,12512,6950,1186,1120,-66,1430,1470,40,365,66.68,541.38,5970
2017-07-29,11801,6210,1089,1040,-49,1320,1410,90,363,60.69,523.25,9380
2017-07-30,10209,6170,1116,1070,-46,1400,1480,80,433,72.09,523.57,9350
2017-07-31,8202,7820,1115,1100,-15,1350,1310,-40,423,81.04,501.31,8180
2017-08-01,6997,8950,1180,1100,-80,1380,1410,30,406,46.68,510.31,6350
2017-08-02,7801,8750,1350,1290,-60,1550,1550,0,518,45.53,504.02,4800
2017-08-03,8301,7020,1186,1160,-26,1450,1470,20,401,77.12,509.08,5460
2017-08-04,11203,5930,1043,993,-50,1350,1340,-10,398,91.37,514.69,6510
2017-08-05,10202,5470,1027,929,-98,1280,1270,-10,318,63.52,507.1,8270
2017-08-06,9609,6150,880,873,-7,1230,1250,20,273,63.14,523.65,7990
2017-08-07,7603,7520,1090,944,-146,1550,1450,-100,382,47.34,502.27,7400
2017-08-08,10408,7180,1160,983,-177,1520,1640,120,465,47.67,481.04,5550
2017-08-09,6005,7480,1283,951,-332,1790,1820,30,387,51.23,454.44,7390
2017-08-10,7998,6820,1257,1040,-217,1750,1690,-60,391,41.89,465.22,3610
2017-08-11,10594,7060,1137,1110,-27,1400,1470,70,391,56.59,475.98,5860
2017-08-12,10300,5200,1070,1040,-30,1300,1280,-20,399,74.46,481.81,7930
2017-08-13,10303,5390,950,909,-41,1240,1250,10,372,58.94,490.64,7920
2017-08-14,11191,7210,1018,955,-63,1550,1550,0,351,57.59,504.97,7680
2017-08-15,11696,7840,1234,1030,-204,1650,1610,-40,374,66.81,504.74,8330
2017-08-16,9993,7500,1336,1090,-246,1550,1590,40,418,68.54,501.86,8730
2017-08-17,4992,8230,1369,1170,-199,1600,1540,-60,429,67.15,502.22,6880
2017-08-18,10024,7880,1360,1250,-110,1610,1610,0,443,67.15,502.22,3620
2017-08-19,12306,7060,1224,1200,-24,1490,1560,70,467,69.22,480.32,7390
2017-08-20,11504,6010,1021,1050,29,1320,1280,-40,489,70.7,486.58,9130
2017-08-21,10109,7570,1001,1010,9,1480,1470,-10,447,70.06,486.3,8930
2017-08-22,10404,7640,1157,1040,-117,1520,1470,-50,431,52.38,499.14,7840
2017-08-23,8403,8380,1173,1070,-103,1440,1610,170,421,83.63,504.92,7400
2017-08-24,5404,9000,1154,1080,-74,1320,1470,150,388,69.03,554.22,5880
2017-08-25,9717,7900,1260,1090,-170,1225,1370,145,415,63.22,574.35,4370
2017-08-26,9803,6400,1325,1100,-225,1200,1230,30,380,82.39,550.45,7170
2017-08-27,9319,5760,1196,1070,-126,850,1020,170,395,65.09,546.63,7390
2017-08-28,9414,7100,1186,1100,-86,1320,1300,-20,424,59.12,525.97,7180
2017-08-29,9005,7040,1130,1110,-20,1450,1480,30,405,38.28,478.56,7060
2017-08-30,8809,7510,1132,1110,-22,1600,1670,70,372,65.81,467.84,6570
2017-08-31,7885,7500,1192,1200,8,1520,1640,120,421,67.35,509.96,6270
2017-09-01,9511,7600,1198,1210,12,1530,1560,30,438,69.77,513.79,6500
2017-09-02,10096,6790,1265,1200,-65,1420,1560,140,412,54.95,480.23,7040
2017-09-03,9712,5740,1315,1210,-105,1150,1320,170,430,77.19,518.47,7640
2017-09-04,10807,7020,1281,1220,-61,1300,1360,60,439,81.07,560.98,7440
2017-09-05,8100,7200,1287,1230,-57,1340,1410,70,431,66.66,533.68,7250
2017-09-06,6899,8140,1288,1260,-28,1460,1460,0,481,73.05,523.87,6030
2017-09-07,4896,7670,1160,1170,10,1340,1390,50,496,54.97,559.82,5050
2017-09-08,8498,6950,930,969,39,1000,1100,100,402,64.74,714.26,3680
2017-09-09,5000,7090,1200,735,-465,600,592,-8,592,104.93,850.58,7250
2017-09-10,7015,6550,1200,456,-744,425,469,44,576,42.41,590.46,4810
2017-09-11,6197,7710,470,459,-11,470,465,-5,412,30.12,507.32,6280
2017-09-12,8206,5870,590,518,-72,585,584,-1,375,44.95,485.81,5710
2017-09-13,7696,6610,735,684,-51,800,800,0,398,51.91,442.82,6790
2017-09-14,4003,6910,629,611,-18,830,920,90,337,60.86,462.06,6040
2017-09-15,8400,6880,793,647,-146,950,966,16,386,45.57,442.06,3590
2017-09-16,9398,6100,675,674,-1,900,1060,160,439,57.15,442.01,6640
2017-09-17,10006,5450,728,674,-54,800,836,36,327,70.42,437.77,7850
2017-09-18,8698,6860,861,811,-50,1290,1160,-130,311,46.53,464.76,8050
2017-09-19,9003,7380,950,889,-61,1325,1470,145,375,60.6,482.18,6850
2017-09-20,8501,8000,888,897,9,1320,1360,40,486,84.24,533.22,6820
2017-09-21,4198,7750,840,830,-10,1350,1330,-20,406,60.22,520.71,6030
2017-09-22,9346,7550,1012,942,-70,1200,1220,20,420,72.95,526.49,3250
2017-09-23,10208,6290,1011,975,-36,1050,1120,70,484,73.17,484.23,7470
2017-09-24,10989,5830,848,840,-8,860,943,83,437,76.83,440.31,8080
2017-09-25,9522,7390,1035,897,-138,1080,1150,70,482,65.84,454.5,8790
2017-09-26,8905,7670,920,908,-12,1100,1090,-10,469,67.84,503.94,7790
2017-09-27,8308,8380,854,801,-53,1040,1040,0,440,80.23,501.88,7270
2017-09-28,4589,8050,770,800,30,1100,1010,-90,451,56.37,490.77,6590
2017-09-29,8587,7990,971,877,-94,925,1040,115,478,59.96,485.47,4220
2017-09-30,7404,6700,850,835,-15,860,905,45,410,45.65,492.38,6770
2017-10-01,8616,5640,850,821,-29,780,825,45,406,46.88,497.67,6200
2017-10-02,7813,7100,802,793,-9,1250,1130,-120,430,66.12,491.8,6960
2017-10-03,8916,7230,827,774,-53,1200,1290,90,358,66.3,532.2,6430
2017-10-04,7494,7300,746,701,-45,1140,1120,-20,358,65.66,524.37,6940
2017-10-05,4699,7560,792,769,-23,1090,1130,40,371,61.04,493.85,5580
2017-10-06,9004,6900,1030,901,-129,960,1120,160,355,60.67,465.53,4060
2017-10-07,9698,6230,821,789,-32,1070,1180,110,372,79.84,451.59,7010
2017-10-08,9599,5670,880,795,-85,1050,1040,-10,347,59.87,470.15,7800
2017-10-09,8913,6990,670,699,29,1120,1180,60,405,61.31,459.56,7430
2017-10-10,8823,7270,800,737,-63,1180,1180,0,385,74.05,465.96,7150
2017-10-11,8191,7780,950,853,-97,1190,1220,30,388,68.29,424.57,6820
2017-10-12,4508,7520,950,872,-78,1150,1200,50,396,48.07,475.73,5860
2017-10-13,9086,6850,866,805,-61,1050,1040,-10,384,67.25,488.41,4420
2017-10-14,8517,5950,851,779,-72,910,948,38,348,63.48,504.2,6880
2017-10-15,8397,5480,736,751,15,825,869,44,305,51.07,499.82,6740
2017-10-16,7904,6670,917,827,-90,870,986,116,346,64.68,550.44,6600
2017-10-17,7299,6740,873,819,-54,940,947,7,355,49.37,527.07,6250
2017-10-18,7795,6970,800,763,-37,930,934,4,393,59.08,534.86,5840
2017-10-19,4697,6990,720,717,-3,920,909,-11,401,63.67,531.46,5600
2017-10-20,8522,6470,789,690,-99,900,911,11,374,62.22,512.76,4490
2017-10-21,8004,5610,695,630,-65,790,769,-21,359,73.7,491.75,6660
2017-10-22,8002,5390,560,559,-1,650,666,16,329,61.2,486.45,6560
2017-10-23,7303,6520,730,644,-86,800,863,63,382,60.65,506.14,6480
2017-10-24,8797,7200,700,684,-16,820,821,1,329,63.54,508.93,5840
2017-10-25,8104,7220,680,653,-27,790,764,-26,369,46.58,493.79,6910
2017-10-26,4495,6930,689,621,-68,860,877,17,356,57.47,493.04,6280
2017-10-27,7300,7070,550,581,31,780,840,60,339,71.2,490.45,3770
2017-10-28,7497,6000,682,600,-82,660,789,129,339,77.98,449.16,5860
2017-10-29,7992,5470,658,593,-65,700,636,-64,380,65.37,469.72,6080
2017-10-30,7599,6620,580,571,-9,680,763,83,420,53.61,515.94,6520
2017-10-31,7194,6320,675,619,-56,700,779,79,346,65.67,461.76,5820
2017-11-01,5409,7070,650,599,-51,800,822,22,379,55.43,488.36,5610
2017-11-02,4005,6680,527,540,13,800,771,-29,353,62.21,458.94,3940
2017-11-03,7204,6230,621,581,-40,780,728,-52,358,52.21,463.38,3640
2017-11-04,8408,5840,550,563,13,560,661,101,400,73.42,480.14,5640
2017-11-05,6809,5050,518,493,-25,540,525,-15,392,65.17,460.89,6720
2017-11-06,7022,6350,254,337,83,500,530,30,396,61.73,466.16,5840
2017-11-07,6489,6640,350,335,-15,580,608,28,389,59.93,437.52,5920
2017-11-08,7104,6680,350,334,-16,740,770,30,364,67.89,467.1,5130
2017-11-09,5097,7020,382,360,-22,830,885,55,380,67.21,427.78,5600
2017-11-10,7794,7170,478,410,-68,830,868,38,362,56.3,430.95,4760
2017-11-11,6495,6160,422,421,-1,620,730,110,357,57.04,425.38,6240
2017-11-12,6302,5930,364,398,34,460,461,1,417,65,440.26,5750
2017-11-13,4904,6860,365,377,12,550,586,36,392,64.1,450.88,5500
2017-11-14,5010,6620,350,404,54,520,584,64,336,67.68,461.22,3830
2017-11-15,6496,5690,520,460,-60,590,582,-8,352,63.88,448.8,4230
2017-11-16,3100,5270,520,516,-4,600,565,-35,336,64.64,461.19,5210
2017-11-17,6700,5270,486,498,12,570,625,55,393,73.01,441.59,2790
2017-11-18,6497,5760,508,509,1,640,626,-14,383,50.83,449.47,5370
2017-11-19,6304,4960,540,503,-37,490,495,5,376,54.96,437.05,5460
2017-11-20,3511,5910,540,488,-52,770,803,33,365,75.04,444.22,5040
2017-11-21,4999,6310,540,477,-63,600,687,87,337,63.93,453.53,2990
2017-11-22,6294,5650,418,448,30,600,620,20,412,55.86,433.74,4060
2017-11-23,4809,4740,400,395,-5,400,464,64,495,77.67,437.1,5280
2017-11-24,5997,5440,425,379,-46,540,575,35,374,63.32,424.58,4790
2017-11-25,6009,5860,521,435,-86,580,580,0,323,56.44,401.16,5180
2017-11-26,5302,5690,397,404,7,430,496,66,316,54.83,430.52,4850
2017-11-27,5610,6030,441,412,-29,570,564,-6,333,61.22,396.06,4560
2017-11-28,6118,5640,450,425,-25,590,621,31,371,57.38,382.17,4720
2017-11-29,5597,5650,450,425,-25,650,682,32,323,66.79,425.7,5080
2017-11-30,4503,5350,400,392,-8,600,665,65,321,67.15,457.96,4690
2017-12-01,6599,6020,475,410,-65,580,643,63,304,71.04,412.54,3940
2017-12-02,6006,5340,475,438,-37,590,584,-6,328,46.54,427.91,5630
2017-12-03,6604,5150,475,439,-36,500,477,-23,327,79.72,415.26,5240
2017-12-04,5812,6140,452,441,-11,600,595,-5,320,68.99,431.74,5620
2017-12-05,5914,5850,613,579,-34,590,608,18,321,84.05,446.28,4900
2017-12-06,6004,6200,843,755,-88,680,698,18,373,95.23,433.53,4730
2017-12-07,6978,5910,861,793,-68,680,735,55,393,71.61,429.65,4610
2017-12-08,7709,5220,350,446,96,680,693,13,357,43.67,431.4,5640
2017-12-09,6786,5470,325,351,26,500,600,100,443,58.28,420.35,6780
2017-12-10,6399,6470,257,358,101,420,421,1,411,51.16,432.09,5880
2017-12-11,5704,7250,300,374,74,480,542,62,394,54.76,402.98,5690
2017-12-12,5799,6660,340,375,35,640,647,7,332,39.47,388.44,5010
2017-12-13,6202,6260,400,376,-24,600,758,158,310,43.51,340.89,4970
2017-12-14,4899,5690,450,400,-50,770,794,24,314,60.86,388.3,5050
2017-12-15,6299,5540,450,418,-32,800,812,12,304,63.42,412.25,4080
2017-12-16,5799,5490,400,381,-19,770,756,-14,339,62.49,401.33,5150
2017-12-17,6000,5160,550,520,-30,460,490,30,345,71.56,434.5,5140
2017-12-18,3997,5590,588,616,28,630,623,-7,476,74.12,425.28,5070
2017-12-19,5802,5690,919,747,-172,810,757,-53,379,60.84,434.82,3260
2017-12-20,7012,5390,900,788,-112,800,868,68,369,77.22,422.59,4260
2017-12-21,2102,4600,800,741,-59,780,799,19,353,62.48,426.11,5320
2017-12-22,1696,4840,800,749,-51,680,666,-14,314,65.41,432.01,1420
2017-12-23,5983,5040,750,698,-52,510,536,26,309,69.79,443.69,910
2017-12-24,6005,3590,496,520,24,300,317,17,346,74.24,438.65,4740
2017-12-25,6390,3260,800,440,-360,290,295,5,435,62.71,409.44,5200
2017-12-26,6410,4760,407,440,33,880,899,19,384,81.87,406.51,5100
2017-12-27,4809,5470,716,546,-170,1100,1160,60,414,82.84,396.42,4980
2017-12-28,1807,5320,837,612,-225,960,900,-60,388,89.88,416.42,3490
2017-12-29,1800,4820,628,278,-350,0,0,0,523,103.87,385.75,3020
2017-12-30,4999,4210,800,0,-800,0,0,0,283,71.65,448.43,2240
2017-12-31,4794,3600,800,0,-800,0,0,0,294,8.95,346.71,4550
2018-01-01,4908,3270,0,0,0,0,0,0,233,0,0,4710
2018-01-02,2911,5020,0,0,0,0,0,0,195,0,293,4780
2018-01-03,2812,5100,0,0,0,0,0,0,194,0,276,3650
2018-01-04,1800,5010,0,0,0,0,0,0,177,0,343,3000
2018-01-05,3991,4490,0,0,0,0,0,0,222,0,315,2100
2018-01-06,5303,3940,0,0,0,0,0,0,198,0,300,3790
2018-01-07,5300,3700,0,0,0,0,30,30,213,0,270,4120
2018-01-08,4913,4430,0,0,0,520,516,-4,187,0,274,4510
2018-01-09,3988,4890,0,0,0,470,465,-5,191,0,277,4320
2018-01-10,3095,5070,0,0,0,260,235,-25,154,22.58,278,3150
2018-01-11,2107,4850,0,0,0,220,227,7,156,13.41,290.08,2850
2018-01-12,4798,4360,0,0,0,350,386,36,155,27.57,338.97,1780
2018-01-13,5600,4250,0,0,0,490,495,5,168,25.6,361.84,4040
2018-01-14,6191,3920,0,32,32,510,504,-6,177,32.8,376.2,5180
2018-01-15,6398,5110,548,253,-295,640,651,11,292,34.62,373.58,5080
2018-01-16,5699,5800,500,256,-244,690,671,-19,402,50.98,393.17,5330
2018-01-17,4308,5930,525,256,-269,700,707,7,387,65.85,411.04,4260
2018-01-18,4103,5730,441,220,-221,805,868,63,278,83.91,405.45,3030
2018-01-19,5899,5150,453,234,-219,740,705,-35,260,63.76,396.46,3070
2018-01-20,6806,4470,370,355,-15,620,658,38,283,57.74,394.75,4890
2018-01-21,6906,4410,405,505,100,480,534,54,308,56.73,357.59,5620
2018-01-22,7608,5320,670,598,-72,710,715,5,356,48.06,389.46,5650
2018-01-23,6098,6130,773,675,-98,810,801,-9,367,43.35,395.86,6110
2018-01-24,6395,6380,789,739,-50,900,940,40,345,51.5,403.26,4710
2018-01-25,4086,6420,839,850,11,800,834,34,293,77.51,391.29,4360
2018-01-26,6901,5690,725,759,34,800,822,22,292,58.06,416.6,3680
2018-01-27,6495,4860,724,796,72,650,704,54,338,68.48,436.5,5370
2018-01-28,6997,4890,705,773,68,490,499,9,361,62.14,418.72,5480
2018-01-29,7595,5620,687,731,44,675,706,31,376,78.61,420.5,5780
2018-01-30,8005,5930,670,679,9,800,797,-3,390,50.24,397.08,6280
2018-01-31,7814,6390,729,697,-32,780,764,-16,413,73.1,362.62,6900
2018-02-01,4197,6710,800,700,-100,850,816,-34,389,47.49,364.19,5970
2018-02-02,7301,7220,550,610,60,780,775,-5,343,47.61,387.57,4030
2018-02-03,6405,6250,503,586,83,780,780,0,389,45.82,376.34,6190
2018-02-04,7309,5450,497,514,17,630,610,-20,349,49.11,397.18,5850
2018-02-05,8288,6380,575,540,-35,780,752,-28,380,44.1,390.89,6350
2018-02-06,8791,6180,518,577,59,920,949,29,412,52.98,385.55,7440
2018-02-07,8712,6680,585,624,39,840,803,-37,371,57.86,424.54,8010
2018-02-08,4413,7440,679,649,-30,830,834,4,387,43.75,405.95,6330
2018-02-09,8298,7960,500,585,85,980,957,-23,330,63.71,397.57,4630
2018-02-10,8004,6600,429,555,126,985,993,8,398,72.16,447.9,7010
2018-02-11,8300,5560,527,587,60,680,735,55,361,67,451.14,7120
2018-02-12,8300,6980,694,710,16,720,791,71,402,47.91,424.88,7340
2018-02-13,8801,7020,589,549,-40,680,620,-60,384,60.32,424.39,7440
2018-02-14,8695,7350,521,485,-36,850,825,-25,387,54.46,369.15,7640
2018-02-15,6713,7760,509,488,-21,800,822,22,339,41.61,355.96,7540
2018-02-16,9025,7530,690,567,-123,820,806,-14,322,57.04,372.36,6370
2018-02-17,8113,7480,620,572,-48,800,775,-25,331,46.62,361.17,7670
2018-02-18,7904,6080,364,465,101,650,654,4,343,49.93,386,7120
2018-02-19,8503,7720,552,492,-60,730,699,-31,348,61.3,397.87,7250
2018-02-20,8209,6960,501,491,-10,630,629,-1,338,52.59,376.57,7530
2018-02-21,9491,7640,497,494,-3,780,716,-64,315,54.78,392.92,7090
2018-02-22,6296,7660,584,540,-44,740,694,-46,332,78.75,450,8020
2018-02-23,7404,7320,547,563,16,670,658,-12,311,67.12,382.1,6050
2018-02-24,8404,7170,467,503,36,630,586,-44,322,48.37,368.8,6560
2018-02-25,7398,6000,405,476,71,460,476,16,352,41.57,379.98,7510
2018-02-26,7303,7130,448,472,24,620,644,24,389,34.97,366.6,6780
2018-02-27,7700,7830,363,486,123,840,813,-27,405,48.84,359.99,6860
2018-02-28,7783,7190,427,487,60,830,862,32,349,57.58,339.02,6670
2018-03-01,6992,6960,546,551,5,900,801,-99,323,63.79,366.43,6520
2018-03-02,10005,7110,463,538,75,810,954,144,353,62.91,369.85,6660
2018-03-03,9304,6770,364,489,125,770,834,64,378,46.49,394.52,8060
2018-03-04,10688,6840,527,541,14,650,602,-48,333,44.59,350.42,8130
2018-03-05,10609,8070,741,660,-81,800,735,-65,320,39.98,331.55,8930
2018-03-06,10893,8460,726,657,-69,920,819,-101,309,47.89,355.17,8740
2018-03-07,11891,8750,798,705,-93,1000,965,-35,336,41.37,352.83,9180
2018-03-08,5196,9530,879,788,-91,860,856,-4,360,36.07,392.44,8790
2018-03-09,9397,9760,811,768,-43,1080,1070,-10,308,36.12,424.35,4650
2018-03-10,9503,9110,751,729,-22,1100,1120,20,308,60.01,409.31,7490
2018-03-11,9298,7230,793,741,-52,880,959,79,288,53.31,416.82,8110
2018-03-12,10198,7530,845,759,-86,1000,1030,30,327,60.61,444.16,7400
2018-03-13,10794,8360,767,704,-63,1020,1010,-10,308,60.61,444.16,8510
2018-03-14,9202,8100,1053,915,-138,1000,969,-31,340,50.08,396.42,8530
2018-03-15,6005,8530,960,919,-41,1050,1020,-30,317,53.2,380.6,5920
2018-03-16,13015,8510,1083,1010,-73,1150,1100,-50,282,63.47,433.82,6680
2018-03-17,12104,6770,1200,1070,-130,1000,1040,40,348,41.77,414.66,9310
2018-03-18,11694,7580,1169,1100,-69,750,836,86,342,50.23,426.21,9660
2018-03-19,9507,9480,1171,1120,-51,1020,1020,0,341,44.69,418.21,8970
2018-03-20,11009,9800,1100,1060,-40,1060,1120,60,357,55.01,368.68,7250
2018-03-21,12499,9620,1160,1090,-70,1100,1090,-10,378,32.01,379.75,8860
2018-03-22,7111,8500,1200,1120,-80,1080,1130,50,400,30.17,388.46,8860
2018-03-23,12582,8660,1120,1070,-50,1200,1270,70,376,49.03,424.75,6750
2018-03-24,12504,8950,1120,1060,-60,1300,1300,0,413,32.22,399.43,9480
2018-03-25,11799,7760,999,970,-29,980,1010,30,373,67.4,405.89,9860
2018-03-26,11504,9370,1121,1050,-71,980,968,-12,371,56.93,429.12,9460
2018-03-27,11897,10100,1000,968,-32,1090,1180,90,384,65.46,369.43,9050
2018-03-28,13408,10600,1100,941,-159,1050,1110,60,372,75.44,365.14,10400
2018-03-29,9201,10600,860,813,-47,1120,1080,-40,329,75.25,381.69,9210
2018-03-30,11201,10400,860,796,-64,1020,1060,40,354,58.36,403.88,8460
2018-03-31,10299,10100,930,840,-90,770,921,151,362,42.4,424.63,8970
2018-04-01,11909,8920,743,702,-41,405,483,78,322,83.84,374.59,9280
2018-04-02,12806,9950,874,803,-71,960,991,31,343,36.22,355.16,9940
2018-04-03,13190,9810,900,836,-64,900,1080,180,344,58.47,377.05,10100
2018-04-04,13791,10500,910,832,-78,1040,994,-46,335,49.4,431.95,10500
2018-04-05,8696,11300,1300,1140,-160,1080,1100,20,367,46.33,387.54,9870
2018-04-06,13202,11100,1271,1180,-91,1010,1020,10,373,55.99,385.39,8550
2018-04-07,14287,10800,1060,1040,-20,850,809,-41,378,47.87,387.82,10700
2018-04-08,13514,9950,901,849,-52,720,699,-21,404,55.57,396.39,12600
2018-04-09,11401,10900,964,892,-72,850,844,-6,376,47.08,380.8,10700
2018-04-10,11001,11000,1118,1030,-88,800,841,41,422,42.47,441.21,9530
2018-04-11,11605,11100,1180,1100,-80,1000,1030,30,409,42.87,371.52,9250
2018-04-12,11699,10800,1230,1130,-100,1150,1150,0,423,41.65,386.14,9220
2018-04-13,12606,9990,1120,1020,-100,1200,1220,20,367,70.76,387.52,9700
2018-04-14,13308,9720,850,817,-33,1220,1310,90,385,51.29,387.61,10700
2018-04-15,13505,9310,733,731,-2,910,993,83,400,42.34,372.09,11300
2018-04-16,12903,10500,830,737,-93,920,926,6,380,47.79,355.74,11800
2018-04-17,13015,10900,942,877,-65,1140,1150,10,382,25.91,399.66,10700
2018-04-18,11997,11100,1024,936,-88,1150,1130,-20,445,36.79,379.34,10700
2018-04-19,10715,11000,933,929,-4,1100,1180,80,428,54.37,390.85,10100
2018-04-20,12596,10300,992,910,-82,1190,1130,-60,392,46.32,383.36,9440
2018-04-21,12599,9630,1147,1000,-147,1200,1170,-30,448,34.49,367.56,10600
2018-04-22,12194,9070,1066,1020,-46,1100,1100,0,489,55.87,385.73,10700
2018-04-23,11801,10200,1149,1060,-89,1280,1360,80,479,40.98,371.44,10200
2018-04-24,12901,10500,1240,1160,-80,1470,1460,-10,485,48.6,374.53,9780
2018-04-25,11812,10300,1348,1250,-98,1510,1560,50,484,46.27,370.01,10100
2018-04-26,10295,10300,1360,1290,-70,1500,1490,-10,501,42.99,371.88,9550
2018-04-27,13696,10400,1158,1160,2,1450,1460,10,469,48.06,394.55,9040
2018-04-28,13507,9320,1180,1110,-70,1150,1260,110,469,35.99,404.84,11200
2018-04-29,12402,8340,1100,1060,-40,890,926,36,477,38.72,376.62,11700
2018-04-30,11606,9680,1204,1100,-104,1220,1280,60,442,38.76,381.86,10400
2018-05-01,10710,9930,1400,1280,-120,1270,1310,40,463,46.23,438.53,9660
2018-05-02,11025,10500,1387,1330,-57,1430,1420,-10,477,55.58,431.37,8880
2018-05-03,8314,10300,1473,1390,-83,1400,1410,10,498,65.65,437.3,8380
2018-05-04,13294,8990,1346,1250,-96,1350,1410,60,484,73.23,433.4,7780
2018-05-05,13616,8460,1269,1220,-49,1140,1200,60,448,47.08,431.57,10600
2018-05-06,13203,8590,1280,1060,-220,1000,1030,30,512,62.7,434.73,11500
2018-05-07,12296,10100,1073,1020,-53,1300,1330,30,456,40.11,418.03,11300
2018-05-08,12405,10500,1148,1100,-48,1400,1500,100,399,43.73,390.48,10100
2018-05-09,11698,10400,1387,1340,-47,1500,1610,110,473,53.28,392.11,9550
2018-05-10,9401,10500,1438,1400,-38,1620,1570,-50,455,57.84,438.04,9210
2018-05-11,13900,10300,1588,1490,-98,1680,1660,-20,491,47.42,400.55,8090
2018-05-12,13509,9070,1444,1390,-54,1320,1510,190,565,48.33,405.7,11100
2018-05-13,11502,7860,1200,1140,-60,1400,1200,-200,517,53.62,458.63,11000
